game,day,CDA.ask.accepted.quantity,CDA.bid.accepted.quantity,CDA.ask.accepted.price.min,CDA.bid.accepted.price.min,CDA.ask.accepted.price.max,CDA.bid.accepted.price.max,CDA.ask.accepted.price.mean,CDA.bid.accepted.price.mean,CDA.ask.accepted.price.stdev,CDA.bid.accepted.price.stdev,CDA.transaction.quantity,CDA.transaction.price.min,CDA.transaction.price.max,CDA.transaction.price.mean,CDA.transaction.price.stdev
0,154,+18.000,+18.000,+99.012,+100.615,+105.933,+177.078,+102.206,+117.018,+1.795,+26.436,+18.000,+100.042,+140.317,+109.612,+13.480
0,155,+7.000,+7.000,+96.891,+100.287,+101.919,+108.866,+98.539,+102.615,+1.542,+3.034,+7.000,+99.011,+103.670,+100.577,+1.883
0,156,+6.000,+6.000,+98.252,+100.287,+101.919,+132.571,+100.079,+107.096,+1.370,+11.553,+6.000,+99.270,+116.019,+103.587,+5.788
0,157,+16.000,+16.000,+97.211,+100.429,+103.439,+115.622,+100.582,+105.240,+1.781,+5.267,+16.000,+98.820,+108.770,+102.911,+3.227
0,158,+8.000,+8.000,+97.880,+100.520,+104.571,+112.920,+100.159,+103.812,+2.062,+5.268,+8.000,+99.200,+108.746,+101.986,+3.504
0,159,+4.000,+4.000,+97.045,+101.061,+100.614,+109.232,+98.306,+103.104,+1.384,+3.538,+4.000,+99.264,+103.138,+100.705,+1.523
0,160,+19.000,+19.000,+98.156,+99.934,+101.439,+141.573,+100.090,+110.348,+0.759,+13.134,+19.000,+99.385,+121.506,+105.219,+6.727
0,161,+9.000,+9.000,+98.293,+100.439,+101.588,+128.248,+100.318,+109.730,+0.803,+13.094,+9.000,+99.399,+114.918,+105.024,+6.734
0,162,+3.000,+3.000,+98.915,+100.351,+100.351,+100.351,+99.470,+100.351,+0.630,+0.000,+3.000,+99.633,+100.351,+99.910,+0.315
0,163,+12.000,+12.000,+99.145,+100.351,+127.632,+145.931,+103.806,+119.405,+7.801,+15.522,+12.000,+99.748,+129.834,+111.605,+9.422
0,164,+0.000,+0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,+0.000,NaN,NaN,NaN,NaN
0,165,+11.000,+11.000,+95.881,+98.547,+100.201,+109.227,+98.985,+102.615,+1.287,+3.077,+11.000,+97.214,+104.714,+100.800,+1.967
0,166,+11.000,+11.000,+96.420,+97.370,+102.847,+140.665,+100.312,+110.397,+2.208,+14.916,+11.000,+96.895,+121.436,+105.355,+7.997
0,167,+11.000,+11.000,+99.441,+99.849,+117.635,+147.530,+102.350,+121.894,+5.196,+18.360,+11.000,+99.645,+126.326,+112.122,+10.090
0,168,+9.000,+9.000,+97.733,+99.849,+101.132,+105.159,+99.723,+102.057,+1.006,+2.251,+9.000,+99.081,+103.145,+100.890,+1.426
0,169,+8.000,+8.000,+96.919,+116.066,+105.159,+121.246,+100.420,+119.477,+2.450,+1.992,+8.000,+108.376,+112.735,+109.949,+1.487
0,170,+13.000,+13.000,+97.381,+97.953,+100.050,+119.445,+98.918,+102.586,+1.052,+6.718,+13.000,+97.905,+109.601,+100.752,+3.650
0,171,+9.000,+9.000,+96.901,+97.520,+106.208,+125.271,+99.731,+104.979,+2.849,+9.414,+9.000,+97.210,+115.739,+102.355,+6.032
0,172,+4.000,+4.000,+95.578,+97.520,+98.930,+136.262,+98.092,+117.076,+1.451,+18.225,+4.000,+96.549,+117.596,+107.584,+9.579
0,173,+7.000,+7.000,+97.698,+98.093,+100.390,+102.641,+98.728,+100.153,+0.914,+1.282,+7.000,+98.093,+101.003,+99.441,+0.933
0,174,+9.000,+9.000,+96.479,+99.365,+99.620,+119.699,+98.232,+106.249,+1.065,+9.511,+9.000,+98.381,+109.472,+102.241,+4.600
0,175,+11.000,+11.000,+97.556,+98.000,+104.365,+120.489,+99.228,+105.439,+1.835,+7.609,+11.000,+97.825,+110.125,+102.333,+4.341
0,176,+12.000,+12.000,+98.905,+99.879,+101.772,+104.483,+99.760,+101.557,+0.765,+1.833,+12.000,+99.392,+102.181,+100.659,+1.098
0,177,+9.000,+9.000,+97.080,+101.310,+103.021,+118.908,+100.191,+105.969,+1.632,+5.603,+9.000,+100.327,+109.079,+103.080,+2.763
0,178,+3.000,+3.000,+98.087,+105.373,+101.405,+105.373,+100.137,+105.373,+1.463,+0.000,+3.000,+101.730,+103.389,+102.755,+0.732
0,179,+6.000,+6.000,+96.492,+98.943,+98.986,+110.366,+97.583,+105.334,+0.931,+3.475,+6.000,+98.107,+104.486,+101.458,+1.997
0,180,+12.000,+12.000,+96.386,+97.985,+101.739,+115.412,+99.574,+105.817,+1.397,+5.360,+12.000,+97.186,+108.162,+102.695,+2.976
0,181,+4.000,+4.000,+97.310,+100.620,+98.986,+102.324,+97.825,+101.898,+0.675,+0.738,+4.000,+99.061,+100.655,+99.861,+0.564
0,182,+27.000,+27.000,+97.272,+97.310,+109.483,+134.183,+102.128,+110.611,+3.356,+10.194,+27.000,+97.310,+118.120,+106.369,+5.751
0,183,+6.000,+6.000,+95.370,+98.136,+106.825,+109.120,+98.166,+103.628,+3.948,+5.492,+6.000,+96.753,+107.973,+100.897,+4.020
0,184,+11.000,+11.000,+97.784,+97.943,+102.820,+114.721,+99.322,+107.385,+1.690,+6.928,+11.000,+97.863,+108.770,+103.353,+4.037
0,185,+12.000,+12.000,+98.986,+101.330,+102.820,+179.696,+100.554,+118.576,+1.168,+24.353,+12.000,+101.249,+140.081,+109.565,+12.032
0,186,+12.000,+12.000,+99.727,+102.463,+107.284,+164.463,+102.184,+123.937,+2.287,+17.714,+12.000,+101.405,+132.405,+113.060,+8.612
0,187,+10.000,+10.000,+97.188,+98.082,+100.888,+121.452,+99.602,+104.236,+1.058,+7.750,+10.000,+97.635,+111.002,+101.919,+4.105
0,188,+5.000,+5.000,+96.308,+99.762,+99.036,+118.944,+98.221,+110.282,+1.089,+7.324,+5.000,+98.035,+108.990,+104.252,+4.027
0,189,+12.000,+12.000,+97.580,+101.012,+114.789,+143.788,+103.036,+117.853,+6.216,+13.210,+12.000,+99.296,+127.086,+110.445,+8.537
0,190,+12.000,+12.000,+96.201,+97.343,+98.971,+117.072,+97.710,+99.881,+0.655,+5.236,+12.000,+96.772,+108.022,+98.795,+2.844
0,191,+15.000,+15.000,+97.310,+97.475,+111.861,+136.725,+100.861,+110.580,+4.192,+12.432,+15.000,+97.392,+120.274,+105.721,+7.646
0,192,+9.000,+9.000,+97.698,+99.529,+104.302,+136.658,+100.502,+113.027,+2.393,+10.911,+9.000,+98.990,+119.563,+106.765,+6.079
0,193,+13.000,+13.000,+97.726,+100.814,+102.382,+122.228,+100.088,+111.277,+1.637,+9.620,+13.000,+99.687,+111.928,+105.683,+4.969
0,194,+15.000,+15.000,+96.078,+99.521,+105.392,+127.363,+99.282,+108.591,+2.334,+9.798,+15.000,+97.800,+112.973,+103.937,+5.550
0,195,+11.000,+11.000,+97.260,+97.726,+104.284,+118.018,+100.625,+106.478,+2.055,+6.130,+11.000,+97.493,+110.173,+103.551,+3.821
0,196,+8.000,+8.000,+96.865,+98.325,+99.227,+109.639,+98.726,+100.952,+0.836,+3.383,+8.000,+98.071,+103.252,+99.839,+1.418
0,197,+6.000,+6.000,+97.341,+97.817,+97.817,+104.989,+97.572,+99.521,+0.212,+2.685,+6.000,+97.621,+101.165,+98.547,+1.272
0,198,+19.000,+19.000,+97.382,+98.734,+104.250,+122.903,+102.027,+107.859,+1.880,+7.431,+19.000,+98.493,+113.112,+104.943,+4.185
0,199,+3.000,+3.000,+99.098,+124.087,+103.190,+124.087,+100.462,+124.087,+1.929,+0.000,+3.000,+111.593,+113.638,+112.275,+0.964
0,200,+8.000,+8.000,+95.524,+96.832,+100.166,+102.278,+98.147,+100.002,+1.666,+1.956,+8.000,+96.178,+101.222,+99.075,+1.738
0,201,+10.000,+10.000,+97.919,+98.029,+107.694,+145.265,+99.206,+108.832,+2.858,+14.750,+10.000,+97.974,+121.592,+104.019,+8.004
0,202,+3.000,+3.000,+95.911,+98.713,+97.872,+98.713,+96.598,+98.713,+0.902,+0.000,+3.000,+97.312,+98.293,+97.656,+0.451
0,203,+9.000,+9.000,+97.861,+105.366,+98.713,+133.067,+98.044,+116.020,+0.264,+7.095,+9.000,+101.768,+115.618,+107.032,+3.567
0,204,+7.000,+7.000,+98.713,+100.034,+102.841,+185.653,+100.805,+136.574,+1.824,+31.648,+7.000,+99.374,+142.183,+118.689,+15.395
0,205,+21.000,+21.000,+97.639,+102.168,+107.067,+194.124,+102.582,+118.777,+2.959,+25.922,+21.000,+99.903,+149.937,+110.679,+13.266
0,206,+12.000,+12.000,+97.162,+97.512,+105.943,+134.133,+101.044,+112.248,+2.366,+13.774,+12.000,+97.490,+118.516,+106.646,+7.271
0,207,+16.000,+16.000,+96.367,+97.669,+120.989,+147.365,+104.100,+118.577,+6.952,+18.730,+16.000,+97.018,+131.397,+111.338,+11.995
0,208,+3.000,+3.000,+97.322,+99.913,+97.322,+109.001,+97.322,+104.782,+0.000,+3.738,+3.000,+98.618,+103.162,+101.052,+1.869
0,209,+11.000,+11.000,+101.178,+103.784,+104.224,+139.364,+103.275,+116.008,+1.070,+10.468,+11.000,+102.662,+121.794,+109.641,+5.274
0,210,+6.000,+6.000,+96.522,+97.717,+98.379,+115.863,+97.130,+104.976,+0.692,+6.266,+6.000,+97.142,+106.768,+101.053,+3.374
0,211,+15.000,+15.000,+95.678,+97.075,+103.789,+117.363,+99.695,+104.769,+2.813,+5.971,+15.000,+96.900,+110.149,+102.232,+4.195
0,212,+17.000,+17.000,+97.273,+101.072,+104.224,+131.997,+100.999,+105.286,+2.231,+7.093,+17.000,+99.173,+118.110,+103.142,+4.258
0,213,+16.000,+16.000,+95.043,+95.916,+105.431,+179.733,+99.483,+116.514,+3.178,+30.665,+16.000,+95.479,+140.707,+107.998,+15.927
0,214,+5.000,+5.000,+95.077,+98.629,+100.599,+109.507,+98.478,+105.321,+1.848,+5.133,+5.000,+98.629,+105.053,+101.900,+2.509
0,215,+15.000,+15.000,+96.608,+99.456,+104.261,+150.182,+99.573,+108.043,+2.427,+14.382,+15.000,+98.394,+125.499,+103.808,+7.962
0,216,+9.000,+9.000,+98.615,+109.704,+127.710,+178.194,+109.219,+139.884,+9.604,+23.221,+9.000,+104.160,+152.952,+124.551,+14.700
0,217,+8.000,+8.000,+97.189,+100.380,+100.564,+160.674,+99.672,+123.059,+1.043,+29.136,+8.000,+98.785,+130.527,+111.365,+14.662
0,218,+19.000,+19.000,+95.796,+96.966,+100.599,+114.236,+99.104,+101.014,+1.353,+3.722,+19.000,+96.953,+107.128,+100.059,+2.260
0,219,+15.000,+15.000,+100.001,+100.564,+114.121,+134.418,+102.684,+111.114,+3.404,+11.390,+15.000,+100.292,+118.566,+106.899,+6.688
0,220,+13.000,+13.000,+99.238,+100.564,+103.256,+164.870,+101.374,+118.323,+1.734,+25.978,+13.000,+100.081,+133.897,+109.848,+13.393
0,221,+17.000,+17.000,+97.819,+100.415,+109.427,+145.762,+101.878,+122.584,+2.911,+17.174,+17.000,+100.398,+124.344,+112.231,+8.562
0,222,+10.000,+10.000,+96.099,+100.100,+103.228,+109.757,+99.419,+103.602,+2.276,+3.131,+10.000,+98.493,+104.615,+101.510,+2.212
0,223,+11.000,+11.000,+98.879,+98.879,+103.228,+120.453,+101.458,+107.811,+1.815,+8.096,+11.000,+98.879,+111.689,+104.634,+4.717
0,224,+12.000,+12.000,+98.188,+103.021,+110.779,+160.329,+103.857,+119.708,+2.996,+20.628,+12.000,+100.736,+131.627,+111.783,+10.802
0,225,+18.000,+18.000,+99.990,+100.192,+111.489,+144.050,+103.567,+114.063,+3.133,+13.625,+18.000,+100.091,+127.768,+108.815,+7.676
0,226,+8.000,+8.000,+97.279,+101.230,+106.104,+182.965,+101.009,+138.594,+2.655,+30.288,+8.000,+99.986,+141.306,+119.802,+14.852
0,227,+9.000,+9.000,+97.578,+98.093,+102.925,+109.794,+100.355,+103.145,+2.081,+3.854,+9.000,+97.835,+106.360,+101.750,+2.744
0,228,+15.000,+15.000,+96.172,+99.562,+103.178,+150.796,+100.632,+110.455,+2.347,+14.074,+15.000,+97.867,+126.336,+105.544,+7.584
0,229,+3.000,+3.000,+96.952,+99.379,+99.379,+114.379,+98.329,+108.713,+1.017,+6.650,+3.000,+99.017,+105.879,+103.521,+3.186
0,230,+9.000,+9.000,+95.749,+99.990,+99.379,+124.895,+97.846,+106.751,+1.666,+10.153,+9.000,+97.869,+112.137,+102.298,+5.606
0,231,+22.000,+22.000,+97.650,+98.424,+116.178,+146.880,+101.472,+112.071,+4.557,+15.792,+22.000,+98.105,+131.529,+106.771,+9.657
0,232,+18.000,+18.000,+96.219,+98.821,+111.726,+140.161,+102.242,+111.018,+4.035,+10.950,+18.000,+97.520,+121.766,+106.630,+6.799
0,233,+6.000,+6.000,+98.528,+150.783,+108.377,+199.783,+101.628,+175.517,+3.945,+18.158,+6.000,+125.020,+149.156,+138.573,+8.544
0,234,+15.000,+15.000,+99.641,+101.271,+104.960,+123.219,+102.601,+107.046,+1.622,+7.003,+15.000,+100.905,+114.054,+104.824,+4.025
0,235,+15.000,+15.000,+97.671,+102.793,+104.532,+115.900,+101.231,+106.314,+2.026,+3.978,+15.000,+100.422,+107.871,+103.773,+2.469
0,236,+14.000,+14.000,+98.665,+103.383,+107.528,+183.194,+103.196,+140.402,+2.630,+28.075,+14.000,+101.240,+143.184,+121.799,+14.154
0,237,+17.000,+17.000,+97.152,+98.597,+125.120,+144.006,+103.967,+113.820,+6.029,+12.193,+17.000,+97.875,+134.563,+108.893,+8.575
0,238,+12.000,+12.000,+98.132,+98.133,+143.591,+146.633,+104.546,+113.458,+11.867,+17.040,+12.000,+98.133,+145.112,+109.002,+13.100
0,239,+6.000,+6.000,+97.830,+98.236,+101.009,+105.824,+99.452,+103.467,+0.979,+2.927,+6.000,+98.033,+103.416,+101.460,+1.784
0,240,+10.000,+10.000,+97.896,+99.061,+101.462,+151.754,+99.171,+112.512,+0.837,+19.951,+10.000,+99.061,+125.374,+105.842,+9.836
0,241,+16.000,+16.000,+99.530,+101.536,+106.318,+115.648,+102.570,+108.066,+2.432,+4.493,+16.000,+101.139,+110.983,+105.318,+2.929
0,242,+19.000,+19.000,+97.037,+98.141,+105.824,+129.424,+101.557,+109.250,+2.840,+9.979,+19.000,+97.589,+117.624,+105.403,+5.999
0,243,+4.000,+4.000,+100.198,+101.222,+102.882,+103.062,+101.268,+102.602,+1.082,+0.797,+4.000,+100.710,+102.972,+101.935,+0.835
0,244,+16.000,+16.000,+95.670,+99.699,+103.919,+116.002,+100.475,+105.209,+2.293,+5.492,+16.000,+98.486,+109.961,+102.842,+3.605
0,245,+7.000,+7.000,+98.310,+101.733,+102.882,+174.290,+101.010,+150.274,+1.924,+22.352,+7.000,+100.878,+138.296,+125.642,+11.650
0,246,+12.000,+12.000,+97.702,+98.310,+101.824,+163.685,+99.742,+118.402,+1.585,+26.440,+12.000,+98.006,+132.754,+109.072,+13.530
0,247,+14.000,+14.000,+95.753,+96.058,+102.882,+123.322,+99.966,+109.276,+2.329,+7.772,+14.000,+95.906,+112.128,+104.621,+4.352
0,248,+25.000,+25.000,+98.164,+102.151,+119.839,+131.493,+104.248,+114.445,+5.549,+11.536,+25.000,+100.158,+125.666,+109.346,+7.790
0,249,+3.000,+3.000,+98.561,+132.741,+99.447,+170.279,+99.133,+154.611,+0.405,+15.940,+3.000,+115.651,+134.836,+126.872,+8.164
