game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_10.value,buyerGD_11.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerGD_5.value,buyerGD_6.value,buyerGD_7.value,buyerGD_8.value,buyerGD_9.value,buyerRE_0.value,buyerRE_1.value,buyerRE_10.value,buyerRE_11.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerRE_5.value,buyerRE_6.value,buyerRE_7.value,buyerRE_8.value,buyerRE_9.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_10.value,buyerZIC_11.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIC_5.value,buyerZIC_6.value,buyerZIC_7.value,buyerZIC_8.value,buyerZIC_9.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_10.value,buyerZIP_11.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,buyerZIP_5.value,buyerZIP_6.value,buyerZIP_7.value,buyerZIP_8.value,buyerZIP_9.value,sellerGD_0.value,sellerGD_1.value,sellerGD_10.value,sellerGD_11.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerGD_5.value,sellerGD_6.value,sellerGD_7.value,sellerGD_8.value,sellerGD_9.value,sellerRE_0.value,sellerRE_1.value,sellerRE_10.value,sellerRE_11.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerRE_5.value,sellerRE_6.value,sellerRE_7.value,sellerRE_8.value,sellerRE_9.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_10.value,sellerZIC_11.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIC_5.value,sellerZIC_6.value,sellerZIC_7.value,sellerZIC_8.value,sellerZIC_9.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_10.value,sellerZIP_11.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value,sellerZIP_5.value,sellerZIP_6.value,sellerZIP_7.value,sellerZIP_8.value,sellerZIP_9.value
0,46,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+101.839,+102.750,+95.582,+99.277,+98.467,+102.025,+98.223,+103.884,+97.797,+102.986,+97.465,+98.670,+104.374,+102.473,+102.545,+97.465,+96.115,+99.778,+99.586,+95.100,+103.080,+104.371,+96.659,+101.034,+95.476,+100.156,+101.396,+97.162,+101.409,+96.044,+97.649,+96.198,+97.327,+99.493,+96.886,+103.592,+101.020,+96.909,+101.003,+104.544,+103.784,+96.286,+101.301,+103.014,+104.326,+100.910,+102.229,+103.607
0,47,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+99.809,+101.768,+98.707,+97.957,+98.530,+102.594,+99.124,+98.636,+98.240,+104.082,+101.160,+96.302,+103.370,+100.417,+100.819,+95.523,+96.019,+104.999,+98.869,+95.201,+100.695,+104.681,+95.588,+99.816,+104.100,+102.832,+98.627,+98.048,+103.008,+97.819,+96.633,+101.639,+100.636,+101.385,+95.408,+96.497,+104.538,+103.963,+101.148,+99.995,+99.920,+97.461,+95.785,+97.905,+97.291,+95.863,+102.502,+95.001
0,48,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+98.700,+98.503,+98.208,+96.258,+98.195,+100.960,+100.867,+99.296,+103.859,+96.182,+98.942,+97.340,+97.413,+95.081,+99.865,+98.348,+98.616,+97.655,+104.179,+101.517,+96.817,+98.815,+101.617,+98.154,+102.493,+103.121,+99.046,+96.416,+95.208,+97.404,+98.658,+104.746,+99.835,+96.502,+99.343,+102.454,+95.306,+95.072,+99.560,+95.818,+97.040,+98.346,+101.524,+103.451,+95.711,+95.707,+102.542,+97.260
0,49,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.068,+97.216,+103.634,+104.167,+103.535,+104.363,+101.312,+96.384,+99.675,+98.088,+96.467,+99.038,+97.746,+104.081,+95.288,+97.716,+102.938,+95.710,+101.075,+99.255,+99.769,+96.169,+102.804,+102.300,+96.792,+104.523,+97.425,+98.005,+104.333,+102.066,+101.519,+104.561,+101.933,+95.956,+95.757,+101.336,+104.457,+104.832,+102.364,+95.620,+98.748,+98.551,+101.040,+102.719,+97.088,+102.859,+103.576,+104.260
0,50,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+99.248,+95.425,+103.959,+95.058,+101.211,+102.131,+102.168,+99.762,+98.840,+103.425,+100.161,+97.061,+97.439,+98.784,+104.311,+97.812,+96.632,+100.800,+96.573,+103.258,+100.179,+104.654,+102.396,+100.550,+96.790,+99.892,+98.360,+102.160,+101.682,+104.384,+99.692,+95.386,+99.619,+98.348,+102.340,+95.245,+99.798,+103.759,+103.440,+104.749,+103.120,+102.679,+102.543,+96.530,+102.471,+95.108,+98.159,+96.192
0,51,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+98.908,+95.744,+95.965,+103.217,+96.746,+97.679,+99.784,+96.252,+101.514,+102.715,+98.000,+100.024,+104.868,+102.881,+103.453,+97.507,+99.964,+101.525,+95.042,+103.370,+96.227,+98.893,+100.650,+104.210,+95.652,+97.964,+98.652,+100.183,+103.100,+97.184,+98.794,+100.492,+96.694,+100.747,+102.316,+97.689,+101.833,+104.474,+96.238,+95.829,+101.510,+101.691,+97.306,+99.132,+97.506,+97.782,+102.758,+102.461
0,52,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.734,+103.834,+97.268,+99.358,+95.443,+95.273,+99.710,+102.816,+99.817,+103.852,+102.625,+102.697,+101.362,+95.143,+97.215,+96.353,+96.586,+98.335,+103.269,+102.456,+101.720,+101.286,+104.374,+104.377,+103.437,+98.608,+104.914,+97.066,+102.537,+100.331,+102.643,+102.934,+104.538,+96.753,+104.917,+98.494,+98.251,+103.426,+95.163,+96.398,+97.044,+102.335,+95.513,+97.605,+97.607,+97.737,+98.773,+95.801
0,53,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.779,+102.845,+104.311,+97.060,+98.076,+104.891,+100.472,+97.739,+99.473,+96.717,+101.648,+96.522,+95.799,+98.381,+101.397,+96.885,+101.795,+104.303,+102.433,+102.251,+104.603,+98.128,+103.443,+103.256,+95.674,+102.621,+95.460,+99.914,+102.722,+98.633,+98.863,+104.031,+101.125,+96.389,+97.888,+102.404,+104.697,+95.551,+103.195,+104.564,+95.126,+96.563,+99.892,+98.595,+101.248,+103.656,+96.864,+96.567
0,54,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.213,+104.013,+101.032,+95.942,+99.772,+96.544,+100.808,+97.459,+101.693,+100.687,+101.745,+98.574,+98.174,+102.529,+99.235,+98.619,+104.094,+101.430,+98.440,+101.559,+95.241,+103.997,+104.011,+101.007,+97.687,+96.847,+97.904,+103.552,+103.881,+97.454,+98.577,+102.923,+98.414,+102.473,+95.293,+103.580,+99.248,+99.812,+96.188,+104.402,+104.882,+103.873,+102.901,+96.141,+98.170,+100.727,+95.103,+104.954
0,55,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+99.428,+102.957,+103.965,+100.973,+104.491,+101.215,+100.451,+104.106,+97.649,+100.610,+98.081,+98.024,+100.918,+102.981,+96.172,+98.274,+102.268,+102.018,+101.840,+100.666,+102.886,+95.992,+99.538,+96.574,+102.192,+95.843,+103.488,+99.696,+99.034,+104.428,+99.958,+103.766,+103.176,+99.964,+103.600,+97.719,+101.358,+98.134,+98.327,+98.101,+101.841,+96.551,+104.399,+103.696,+104.791,+104.361,+103.963,+99.045
0,56,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.699,+103.410,+102.263,+102.796,+104.856,+99.879,+102.194,+103.033,+103.949,+104.029,+100.607,+103.159,+95.428,+103.541,+101.884,+103.235,+104.130,+96.137,+98.571,+101.011,+100.917,+102.090,+98.849,+102.162,+102.660,+96.584,+97.484,+97.249,+96.336,+100.935,+99.086,+95.705,+95.853,+103.875,+95.718,+96.634,+95.863,+98.671,+101.060,+103.847,+95.615,+101.006,+102.398,+100.196,+97.290,+99.420,+97.711,+100.565
0,57,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.519,+97.413,+102.203,+97.767,+97.749,+104.385,+97.089,+96.529,+100.508,+96.538,+102.450,+99.050,+98.067,+97.854,+99.262,+98.137,+103.414,+104.562,+100.373,+97.880,+100.349,+98.879,+97.829,+95.616,+96.690,+95.687,+104.207,+103.931,+103.687,+96.666,+99.650,+102.979,+98.363,+97.605,+102.575,+103.125,+95.391,+97.930,+95.349,+102.601,+104.570,+95.280,+99.728,+99.538,+101.879,+97.797,+102.782,+96.193
0,58,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.404,+103.809,+102.007,+97.566,+97.925,+103.096,+104.820,+103.138,+103.170,+100.045,+103.210,+98.913,+104.111,+101.723,+97.263,+102.735,+97.642,+100.636,+95.998,+102.165,+100.830,+103.689,+102.631,+98.033,+104.414,+95.065,+97.578,+100.851,+104.449,+104.858,+100.995,+99.494,+101.644,+104.005,+100.404,+96.458,+104.865,+100.642,+95.392,+95.070,+101.539,+99.989,+104.877,+102.574,+95.294,+101.375,+101.601,+104.524
0,59,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.763,+102.254,+102.231,+96.929,+95.544,+95.395,+96.872,+96.799,+95.584,+95.879,+100.080,+97.337,+95.591,+101.255,+103.021,+104.368,+100.739,+101.563,+96.541,+99.127,+97.857,+99.901,+95.110,+99.749,+104.249,+95.117,+98.757,+103.618,+100.004,+98.854,+95.332,+98.695,+103.837,+101.781,+104.946,+101.611,+95.973,+101.324,+100.121,+104.459,+96.589,+102.088,+96.339,+100.605,+97.255,+100.727,+102.588,+104.621
0,60,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.044,+95.327,+97.181,+101.946,+104.329,+104.779,+98.527,+99.907,+97.183,+96.736,+104.380,+102.262,+101.812,+103.907,+104.487,+104.691,+98.083,+95.495,+98.840,+102.925,+100.511,+104.396,+98.983,+99.501,+101.397,+100.276,+101.292,+100.574,+97.667,+95.920,+100.648,+102.306,+103.432,+95.369,+103.047,+96.114,+95.192,+96.720,+98.910,+99.651,+95.321,+96.404,+97.663,+101.103,+97.275,+96.771,+96.476,+101.716
0,61,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.564,+96.947,+104.662,+95.558,+100.780,+104.156,+102.662,+103.947,+101.379,+99.681,+96.378,+96.472,+99.448,+95.453,+100.046,+103.853,+98.023,+96.034,+98.402,+100.098,+98.303,+96.753,+96.179,+104.291,+99.192,+95.703,+98.025,+95.920,+101.403,+103.391,+100.418,+95.905,+100.093,+97.119,+101.551,+101.809,+103.018,+98.637,+101.526,+104.119,+103.560,+103.068,+97.251,+95.970,+99.674,+96.892,+95.899,+97.530
0,62,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.002,+95.015,+97.393,+98.480,+101.839,+100.132,+102.380,+97.334,+102.653,+103.000,+102.476,+103.418,+98.473,+104.415,+99.360,+101.846,+98.241,+96.844,+104.397,+99.063,+104.955,+102.409,+104.935,+101.272,+104.006,+96.262,+99.272,+95.504,+98.339,+101.331,+96.351,+96.404,+95.988,+104.914,+97.680,+97.451,+95.716,+98.683,+100.461,+95.529,+98.096,+100.862,+97.259,+99.701,+101.038,+101.150,+101.307,+102.144
0,63,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+99.985,+104.646,+104.995,+104.289,+102.364,+103.753,+103.764,+95.863,+97.080,+97.373,+97.901,+99.381,+99.682,+104.805,+96.241,+96.292,+96.455,+99.201,+96.281,+96.802,+98.432,+102.877,+104.972,+104.168,+100.693,+96.016,+98.955,+98.180,+99.339,+104.776,+101.283,+102.941,+100.467,+101.668,+95.253,+104.852,+97.190,+98.011,+102.219,+104.883,+100.881,+102.900,+95.548,+101.621,+100.411,+103.845,+98.471,+101.904
0,64,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+96.402,+103.001,+95.301,+95.793,+95.483,+99.125,+98.361,+101.323,+100.234,+100.491,+104.678,+101.870,+100.406,+98.657,+102.831,+104.753,+104.462,+100.389,+100.111,+103.527,+101.612,+95.450,+101.724,+99.851,+98.264,+100.033,+103.732,+96.934,+95.833,+99.812,+99.634,+99.813,+97.131,+101.674,+96.900,+102.367,+98.063,+99.690,+101.662,+101.969,+104.931,+100.112,+98.265,+102.977,+101.606,+95.028,+102.100,+102.618
0,65,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.995,+98.761,+103.030,+95.053,+95.756,+104.925,+95.332,+103.922,+101.819,+104.432,+102.300,+97.561,+102.849,+96.293,+99.856,+99.379,+98.629,+104.688,+100.601,+102.250,+99.091,+96.189,+103.810,+103.138,+98.640,+97.836,+96.173,+104.561,+104.025,+103.924,+96.755,+102.717,+97.676,+102.827,+96.054,+97.728,+102.557,+102.797,+99.995,+101.663,+97.978,+104.735,+100.773,+98.743,+103.469,+102.148,+98.297,+104.066
0,66,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.991,+95.018,+97.880,+104.549,+95.171,+95.675,+104.491,+97.223,+103.915,+97.414,+96.358,+100.435,+103.875,+101.659,+98.505,+100.087,+97.321,+97.458,+100.760,+102.915,+102.058,+97.749,+99.287,+101.299,+100.910,+99.439,+97.569,+102.933,+95.466,+99.450,+95.188,+97.297,+102.094,+96.195,+100.498,+100.892,+104.091,+103.928,+104.268,+95.475,+95.319,+99.637,+104.910,+100.156,+99.269,+101.719,+100.599,+101.898
0,67,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+99.897,+96.645,+99.613,+100.149,+100.996,+98.942,+97.767,+104.622,+104.705,+97.837,+101.131,+98.750,+95.319,+99.109,+102.213,+98.063,+96.833,+96.914,+98.988,+97.176,+97.292,+96.665,+100.544,+102.428,+98.535,+101.826,+97.360,+103.022,+102.590,+103.159,+103.269,+98.145,+104.326,+96.148,+95.270,+100.214,+97.147,+101.918,+103.264,+102.636,+99.980,+100.575,+95.438,+95.608,+99.847,+96.357,+95.505,+103.487
0,68,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.758,+95.662,+97.245,+95.161,+100.812,+99.210,+96.903,+98.473,+97.059,+95.066,+104.431,+101.635,+101.238,+103.561,+103.487,+95.278,+99.520,+96.261,+104.180,+104.552,+99.694,+103.077,+97.068,+100.324,+101.005,+99.865,+97.011,+100.527,+98.075,+104.101,+104.808,+96.232,+97.577,+98.529,+103.109,+99.438,+101.471,+102.476,+102.463,+95.940,+96.266,+100.548,+101.577,+96.540,+95.590,+104.775,+96.308,+103.637
0,69,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+102.873,+95.093,+99.480,+100.221,+101.340,+102.407,+101.651,+96.952,+97.516,+98.858,+97.339,+102.496,+97.156,+96.962,+104.596,+98.579,+100.637,+96.498,+99.768,+97.637,+99.035,+99.092,+104.545,+97.015,+100.244,+103.128,+97.388,+95.890,+99.486,+100.719,+104.630,+102.068,+103.564,+96.428,+102.283,+104.290,+95.498,+104.880,+104.155,+98.071,+98.585,+98.468,+96.375,+97.263,+96.505,+102.265,+101.470,+102.591
0,70,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.619,+96.786,+100.853,+99.350,+97.171,+99.820,+98.749,+100.575,+102.940,+98.057,+100.883,+100.971,+104.566,+100.218,+101.015,+100.873,+103.720,+102.261,+103.571,+95.128,+96.617,+102.044,+96.982,+100.661,+99.912,+101.960,+102.655,+100.004,+102.760,+103.408,+96.340,+104.687,+103.819,+96.789,+98.677,+99.718,+96.473,+98.755,+97.207,+100.696,+104.368,+104.560,+99.093,+99.018,+103.223,+97.275,+101.543,+95.179
0,71,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.419,+99.588,+97.596,+101.433,+96.052,+101.829,+98.311,+102.270,+96.199,+102.703,+101.251,+101.290,+101.829,+102.568,+103.755,+98.001,+99.358,+102.594,+98.729,+96.022,+100.705,+101.972,+97.312,+101.056,+100.352,+104.345,+101.239,+101.979,+98.463,+98.920,+100.989,+103.320,+98.208,+100.472,+102.249,+101.485,+103.811,+101.785,+102.765,+97.776,+97.604,+103.081,+96.468,+95.346,+96.368,+98.211,+101.453,+100.057
