game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,1823,+103.479,+100.684,+99.405,+99.073,+99.837,+102.061,+100.230,+101.775,+101.264,+103.463,+105.662,+98.542,+99.675,+101.652,+102.796,+99.009,+101.312,+104.103,+104.582,+106.247,+96.926,+95.889,+103.446,+104.645,+103.012,+101.716,+102.561,+104.452,+96.939,+102.974,+95.027,+95.443,+102.466,+99.290,+97.432,+100.237,+102.606,+99.636,+104.960,+99.360
0,1824,+101.676,+101.818,+99.729,+104.002,+96.582,+101.660,+102.634,+100.473,+104.839,+103.004,+105.789,+96.723,+99.688,+99.974,+98.300,+101.106,+104.200,+99.933,+102.625,+106.700,+98.885,+98.025,+98.364,+102.991,+100.753,+98.922,+95.713,+96.929,+99.939,+100.460,+102.277,+100.429,+101.459,+98.084,+102.099,+102.788,+102.681,+100.662,+100.002,+102.098
0,1825,+101.180,+99.502,+101.160,+96.950,+102.589,+103.928,+99.285,+102.973,+98.967,+101.561,+101.605,+102.758,+99.940,+102.646,+103.389,+101.410,+100.749,+99.499,+102.968,+101.532,+104.184,+102.353,+102.838,+102.214,+102.185,+99.196,+104.490,+104.719,+97.653,+98.537,+102.790,+102.308,+101.545,+102.075,+96.362,+97.708,+101.084,+104.577,+98.425,+99.497
0,1826,+99.445,+103.930,+101.016,+100.896,+101.313,+97.774,+96.629,+101.063,+100.411,+99.705,+102.171,+96.550,+102.765,+99.356,+100.328,+97.983,+104.464,+95.983,+101.545,+101.575,+97.907,+104.214,+101.660,+95.842,+100.102,+95.232,+97.541,+102.256,+104.712,+104.643,+104.799,+99.290,+101.547,+99.365,+102.456,+96.771,+100.503,+97.729,+96.640,+104.925
0,1827,+101.995,+103.543,+103.959,+96.548,+104.089,+102.683,+101.750,+97.566,+100.811,+104.312,+96.281,+98.780,+102.254,+99.952,+100.135,+98.655,+102.725,+99.542,+103.078,+102.051,+104.911,+101.461,+101.822,+102.241,+95.889,+101.415,+104.325,+97.423,+102.373,+96.425,+100.973,+102.870,+96.501,+101.934,+101.213,+97.858,+99.286,+95.277,+101.991,+102.897
0,1828,+102.262,+102.456,+103.917,+98.464,+103.064,+104.298,+99.914,+102.444,+100.564,+99.910,+101.704,+101.057,+102.013,+98.877,+101.194,+101.745,+103.474,+98.436,+103.133,+106.550,+99.482,+103.460,+99.970,+98.688,+102.624,+100.949,+101.406,+96.577,+95.587,+99.946,+99.592,+100.232,+103.496,+103.557,+104.472,+102.113,+100.481,+103.213,+97.924,+100.128
0,1829,+105.333,+96.336,+102.768,+105.377,+104.546,+100.891,+105.227,+104.531,+106.650,+98.766,+98.905,+101.952,+99.899,+105.583,+101.155,+100.439,+99.524,+100.938,+100.652,+102.449,+103.475,+104.259,+97.656,+100.753,+97.616,+95.346,+103.170,+100.883,+101.733,+97.976,+98.961,+96.404,+102.255,+99.890,+98.642,+98.053,+101.183,+95.725,+104.445,+100.797
0,1830,+99.526,+103.800,+104.848,+98.319,+100.420,+99.696,+101.311,+102.036,+107.192,+100.623,+100.648,+101.858,+99.360,+97.520,+100.912,+101.662,+103.291,+100.108,+97.346,+102.054,+103.768,+101.007,+98.998,+95.810,+98.363,+100.170,+97.417,+104.125,+103.362,+102.914,+95.087,+96.269,+103.272,+98.910,+100.988,+97.380,+98.589,+101.562,+96.996,+95.261
0,1831,+105.627,+105.059,+102.085,+105.727,+100.781,+100.584,+101.122,+102.664,+99.432,+104.795,+101.054,+99.936,+100.216,+99.191,+103.518,+98.143,+100.577,+99.748,+104.187,+103.322,+100.455,+101.158,+96.460,+101.516,+104.814,+101.319,+102.340,+95.006,+97.934,+101.562,+100.455,+95.263,+97.518,+103.214,+101.366,+98.943,+102.301,+102.010,+98.660,+103.301
0,1832,+97.789,+103.818,+105.172,+103.384,+100.704,+103.246,+100.050,+98.043,+97.507,+101.526,+101.930,+100.696,+98.068,+104.999,+104.217,+99.529,+103.032,+103.414,+100.939,+100.895,+103.655,+98.413,+96.048,+102.970,+96.337,+101.087,+98.760,+95.316,+102.847,+101.098,+101.080,+97.520,+100.822,+97.169,+99.780,+96.148,+100.100,+97.213,+102.248,+104.598
